payment_key_hash_hex,addresses,agent_balance_base,agent_flux_units,shards_balance_base,shards_flux_units,flux_pass_balance_base,flux_pass_flux_units,se_brawlers_balance_base,se_brawlers_flux_units,brawl_pass_etd_balance_base,brawl_pass_etd_flux_units,t1_adam_pass_balance_base,t1_adam_pass_flux_units,t2_adam_pass_balance_base,t2_adam_pass_flux_units,flux_total_units,flux_total_display
4cca19d064f3fe1fe996a2b5c867c2407caaaa2bb91099217e515a68,addr1q9xv5xwsvnelu8lfj63ttjr8cfq8e2429wu3pxfp0eg456xp2j7pmeh7cdvupysdrazujlwu42vfjprycylddet8ygcq994szc,2870,1328495087,2000000,58245176,0,0,0,0,0,0,0,0,0,0,1386740263,1386.740263
4cce5009f03455982f5af47a049e09d51cc747d27330a010fb7b8d8f,addr1q9xvu5qf7q69txp0tt685py7p823e3686fenpgqsldacmrm3dchrk8pnew4zg6lhxd5ul966u9f6vcakyr89cqrn3j2snll4jv,0,0,12000000,349471057,0,0,0,0,0,0,0,0,0,0,349471057,349.471057
4ce5264a3157c6052ad113f36a1811b6dc7450cca8ec7ffee3f1081c,addr1q9xw2fj2x9tuvpf26yflx6sczxmdcazsej5wcll7u0css8q5nq6h4vqfvzfracm5fn3pssk596qt0046ua5jeveq3wjs0y2wgs,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4ce713e1c4e708f428290951c88e99a9ea85b7ad9450337f619966cf,addr1q9xwwylpcnns3apg9yy4rjywnx574pdh4k29qvmlvxvkdnadja45qk8gd4yqf4ee326uts879sz25u8k7x6f006dc47sgzfd3x,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4ce981cf8daa3e4f1e1b6aa914d28466205ccc2690102115fc09527c,addr1q9xwnqw03k4runc7rd42j9xjs3nzqhxvy6gpqgg4lsy4yl9mg0hc5qcvwrlzhnkp3s867e8pad5zp5yfw7v3u0hd49lss4k876,0,0,7000000,203858116,0,0,0,0,0,0,0,0,0,0,203858116,203.858116
4cee593c13ba695c56586d315642f8b954320776b60e6f476123ee9e,addr1q9xwukfuzwaxjhzktpknz4jzlzu4gvs8w6mqum68vy37a8hmhrm8geh6exu70flv0axzjqs5mzumdxuth5qc434n2kxs9er2tw,0,0,369779698,10768941844,0,0,0,0,0,0,0,0,0,0,10768941844,10768.941844
4cf6b95d3b6a2bb03d40a46eeebf6f9a620d5f2726d9fe3fc8fa6a21,addr1q9x0dw2a8d4zhvpagzjxam4ld7dxyr2lyundnl3lerax5gdr65wsq5vlzdqhsd5p60a73s9dqfv98fx95f7lmnpvzawsl24fex,23303,10786732063,0,0,0,0,0,0,0,0,0,0,0,0,10786732063,10786.732063
4cf910f05a834b472686ee3a78e95f90026bbe8b3b85c506a4b93de1,addr1q9x0jy8st2p5k3exsmhr578ft7gqy6a73vact3gx5junmcfu2aj7fhf6guggu6m6fa4hxyg688zyl478ryv67dseal0sstnjpp,0,0,6000000,174735528,0,0,0,0,0,0,0,0,0,0,174735528,174.735528
4cfb6025759e2d6197de9384d9c5c31bdd9b0f4ae36fcfadfcc140a3,addr1q9x0kcp9wk0z6cvhm6fcfkw9cvdamxc0ft3klnadlnq5pgcz42n6sjhaht7f47hvme9lmwncd8rg3ypnjhr7k7kfkq5q4ly3ud,104658,48445170333,0,0,0,0,0,0,0,0,0,0,0,0,48445170333,48445.170333
4d0c44e4e52c1991de9bcc82cf1397f971789b14e35e727f1c402382,addr1q9xsc38yu5kpnyw7n0xg9ncnjluhz7ymzn34uunlr3qz8qhcd2vm5a9v34j73dp2ny8ml8m37swatpcr0hsn3wayh0uq00v785,1000,462890274,0,0,0,0,0,0,0,0,0,0,0,0,462890274,462.890274
4d23b6e07979e62ac42f8d646e143c9783aeeb0ccb0aa24cf96eba83,addr1q9xj8dhq09u7v2ky97xkgms58jtc8thtpn9s4gjvl9ht4qa07j5ewg7s2rcn5c93uk4mfsrz8awh025ksgaw5dv6pr6q7n8qhd,1935,895692680,0,0,0,0,0,0,0,0,0,0,0,0,895692680,895.69268
4d2847f85780a321410415994d265f6c0e54d0bdd8b607ac6343bf86,addr1q9xjs3lc27q2xg2pqs2ejnfxtakqu4xshhvtvpavvdpmlpjhtshpw5z9dduwwr3q0ywxnl4772x9nmvcp0h8k5nxxmusw48er3,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
4d2a4afa4aa6ca250946ab3b1f4b8fd2928790ae5977aa25a8ccdc21,addr1q9xj5jh6f2nv5fgfg64nk86t3lff9pus4evh02394rxdcgwqzcjzk687asujmy7xnfmrnlda27q8304n6dnnaaztt2qqfdzn7r,0,0,5000000,145612940,0,0,0,0,0,0,0,0,0,0,145612940,145.61294
4d33ee49cddf013891411f157c464c1a533ecabcf64026c93380dd5b,addr1q9xn8mjfeh0szwy3gy032lzxfsd9x0k2hnmyqfkfxwqd6kl2qzl7s4uxyd230qx5sm0zq9l8fcn5kg6uj94wq3jqhh5qv2afda,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4d4a7b8a12eaef642f81568732be3919f3453ae22359dae331dd145e,addr1q9x557u2zt4w7ep0s9tgwv478yvlx3f6ug34nkhrx8w3ghkpewcq435gsgdagesx4aeulqskqht8frptvpy4d5nsfwwq79nunz,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4d584ec4b269066639115558effae39797bf1ea70072dcfad3914141,addr1q9x4snkykf5sve3ez9243ml6uwte00c75uq89h866wg5zstzcfwcw62ll9xprr804m2mdm7g4dq3w0cch54z86h90mpsk4tcjz,8065,3733210062,0,0,0,0,0,0,0,0,0,0,0,0,3733210062,3733.210062
4d5b27dbf3a092e7c6db517efdb2c4b41e43c3832aa12485b690003e,addr1q9x4kf7m7wsf9e7xmdghaldjcj6pus7rsv42zfy9k6gqq0nhrc2vg23lyrqr03g2haq23az49v4nhha0nnhwyrcnz23s0xkrwn,0,0,7000000,203858116,0,0,0,0,0,0,0,0,0,0,203858116,203.858116
4d5fb64202ff98a4194115bd0265155c5ffae227cd59d425c7349445,addr1q9x4ldjzqtle3fqegy2m6qn9z4w9l7hzylx4n4p9cu6fg32qpjsl8ty65u7zegwhs8pv493gn5fn08jwswv5xv2wheqs7uu90z,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4d624f96795989c816016f8c275a1ffdbcc4b9db56463cb4f7f98385,addr1q9xkynuk09vcnjqkq9hccf66rl7me39emdtyv0957luc8pfyr6u2txaumd4jra64wfge79uqm8gepefwlc0h9g75mtgsscjlt6,0,0,1250,36403,0,0,0,0,0,0,0,0,0,0,36403,0.036403
4d6efeb0df84a8f208d99f7fd95e4d012814db27cb22deef9f405e0c,addr1q9xkal4sm7z23usgmx0hlk27f5qjs9xmyl9j9hh0naq9urqusc74w4nu6ja3y5z59tpk2eyxqncjc5fr8amfvhcfs7as6ayvcm,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
4d7117075b5d2650ffa4cfc7965986e20736bee1558774b0d5a33652,addr1q9xhz9c8tdwjv58l5n8u09jesm3qwd47u92cwa9s6k3nv54unrj3a7dfujkk2cr23ldcyhcgvfkys3ml58e3rfjn8cyqqdee4f,58064,26877260890,0,0,0,0,0,0,0,0,0,0,1,188339428791,215216689681,215216.689681
4d750c52e17aa32576403a59c854622623b76463e975e740e9e731b2,addr1q9xh2rzju9a2xftkgqa9njz5vgnz8dmyv05hte6qa8nnrv3t9a6rzkme275w4erkmeklh9vjxmk0z48d237jqdzwlc2qw0vyz2,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4d7bc237dce1b7fb16de8afc0dc50ace431761b0c40ad36ea5ddf0a6,addr1q9xhhs3hmnsm07ckm690crw9pt8yx9mpkrzq45mw5hwlpf5wv9xuf4wkhm73vffythp5q8z460e3wwx30cr75tfcy2lq3uvlgx,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
4d8fa7df2fb113bcc402767a4200c97afbd624e6b8aa77ce6a1f7333,addr1q9xclf7l97c380xyqfm85ssqe9a0h43yu6u25a7wdg0hxvl8vhh5hr34etcqc0hyj8hkd0uf0ehvezeuvqjx9wyt3dls3ffjp9,0,0,498213,14509252,0,0,0,0,0,0,0,0,0,0,14509252,14.509252
4d9c9b961713ff4538bd8f965cef2ba8861f8b1f6e19e7d57f75d806,addr1q9xeexukzufl73fchk8evh809w5gv8utrahpne740a6asp42at4exffl4f5a39eratl3ku7ucdemuneg79ajudj9ekxqw83k64,39294,18188810440,0,0,0,0,0,0,0,0,0,0,0,0,18188810440,18188.81044
4dac98db226e9ae5caa07bce2b2044c8a42272cc91bcef13cc47087f,addr1q9x6exxmyfhf4ew25pauu2eqgny2ggnjejgmemcne3rsslcmdru94vpwwyxv5va2s7usaw53xyfmrd04p74hufl9fsrswwqmwr,8065,3733210062,0,0,0,0,0,0,0,0,1,3191874488548,0,0,3195607698610,3195607.69861
4db2c01df4be1c66de54cc458b0700291ae274b15b98f5610fe9ce36,addr1q9xm9sqa7jlpcek72nxytzc8qq534cn5k9de3atppl5uudhhkyn2cgjgrsrdhxd4euxmx74g0qqpdvg2anfja2d0h0rsswn95h,0,0,0,0,1,69270603415,3,105882609756,0,0,0,0,0,0,175153213171,175153.213171
4db78c93c3594382b5b1248d7fdbceddd70d8c5e1372a042571aa033,addr1q9xm0ryncdv58q44kyjg6l7memwawrvvtcfh9gzz2ud2qvapwqvxjakkekns9pudz4hswn3sfx0dfd354u56yls2yaasv3shq9,1,462890,0,0,0,0,0,0,0,0,0,0,0,0,462890,0.46289
4db7f969217e3e1d11cceed55ab80ea3771dbe25b5b16d93b323905f,addr1q9xm07tfy9lru8g3enhd2k4cp63hw8d7yk6mzmvnkv3eqhc3n5dq6anqnfhf8lmd96kgd6chr8a5yfjfwxrkcyxesyhsnq7vvl,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
4db8d4321565d81d7f141ac0db6e8a8fa047be5636dc3be59abe7dce,addr1q9xm34pjz4jas8tlzsdvpkmw3286q3a72cmdcwl9n2l8mn30nj5pnn5sxtwmeu4je5nd6lzj0kngwyjd2alczxd5q3squpzmt4,0,0,10000000,291225881,0,0,0,0,0,0,0,0,0,0,291225881,291.225881
4dbf1d31da9ca73bf07d649bace56854329d24666dca486446a91492,addr1q9xm78f3m2w2wwls04jfht89dp2r98fyveku5jryg653fyh6aks2vujp0pqfx269w7lvghqhgfp7rx3nvkxy465aslgqup8xyh,0,0,30000000,873677643,0,0,0,0,0,0,0,0,0,0,873677643,873.677643
4dc068b2d24a57e94fbd5b0c274db6652b580f38553cd8805697f55e,addr1q9xuq69j6f990620h4dscf6dkejjkkq08p2nekyq26tl2h4xc6pahfraq6tjcqs5ldppvf2mgtcw7fwaqtfa54txdfjqrusrz9,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4dcf870f6f8f08a085dd42d79baeca442958fd6bbcfbdb8d7ee1245c,addr1q9xulpc0d78s3gy9m4pd0xawefzzjk8adw70hkud0msjghratf48nnsduu0f8dzxkq9uqwze24gyntxgfh94r6txrhlq34frvq,6142,2843072065,0,0,0,0,0,0,0,0,0,0,0,0,2843072065,2843.072065
4dd1d9b1c4e57913b916a65931e30260d0f49474aeb7e68a66d4f7ff,addr1q9xarkd3cnjhjyaez6n9jv0rqfsdpay5wjht0e52vm200laclk8mh85p40q2t6ymclxqp37uyjhnmwyx3x0f85qcv6vqdfp8ap,0,0,29000000,844555055,0,0,0,0,0,0,0,0,0,0,844555055,844.555055
4de42dd488250846bd663e6ccfe193da07238a614570e7c77d29deb9,addr1q9x7gtw53qjss34avclxenlpj0dqwgu2v9zhpe78055aawvxk9uxycvzpme2u3mhemrau09e52zts22ck5el0vac9yms4uectk,0,0,7000000,203858116,0,0,0,0,0,0,0,0,0,0,203858116,203.858116
4df7ded537b8ce6cf99f07a832d25da1e001053cb8fe0bcd2c5606b2,addr1q9xl0hk4x7uvum8enur6svkjtks7qqg98ju0uz7d93tqdvjt9ws6sj06h8yy70jq4lgf0vjmwl9ayyjngedfvks358gsl38ass,0,0,10000000,291225881,0,0,0,0,0,0,0,0,0,0,291225881,291.225881
4dfe9841b804008519dc2847e43e037c34940301df36142d6a82c868,addr1q9xlaxzphqzqppgems5y0ep7qd7rf9qrq80nv9pdd2pvs6zjmpjnt20ekgzwf2q8z3dep7m3scr5j59m87epcsgzxdkqdueg9u,48581,22487672418,0,0,0,0,0,0,0,0,0,0,0,0,22487672418,22487.672418
4e05ebb1fe90774bb77534e736916e344ce70c3a95086fab6c70b2c8,addr1q98qt6a3l6g8wjahw56wwd53dc6yeecv822ssmatd3ct9jzs38sspm7zd9xhy5zsg9aud0mguyhse4wyq6eef5dzj0xqdc8xma,7812,3616098823,0,0,0,0,0,0,0,0,0,0,0,0,3616098823,3616.098823
4e16c80c68de0dbf74a4649f90e0e137ad162c5befb76eecda5a97d1,addr1q98pdjqvdr0qm0m553jfly8quym6693vt0hmwmhvmfdf05t7gtgzk9xkysu3vvg0ztv968q6qqm6h8t25nxy2e7qx9ts0qtgws,149234,69078967203,0,0,0,0,0,0,0,0,0,0,0,0,69078967203,69078.967203
4e2a7027d57480d93e432e3ea50ad1258909403139b5dc3f49bbeb21,addr1q98z5up8646gpkf7gvhrafg26yjcjz2qxyumthplfxa7kgwaanaffdg8quq63alu83552deqygf0zu0kzmavgmrpef8qlklt3n,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4e3767116e40d4982c34bfafe477812976640cc0197be3998b59f70f,addr1q98rwec3deqdfxpvxjl6lerhsy5hveqvcqvhhcue3dvlwraxshp4kxhq8ttruc08zf7se67mclw0g2djhz7sz99lj7xsds82mh,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4e3cbcae8909cf21dd3a7216ae0f9f5b4ff82f10a5018e1a6ac0771d,addr1q98re09w3yyu7gwa8fepdts0nad5l7p0zzjsrrs6dtq8w8g2c77dz7upgcf525faqqvw2w0vl53z68999h3hp73jhddsh8zceg,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
4e3d473761fda3dca80735575b0b793ec4cc61e0a44ecd5cb334369c,addr1q98r63ehv8768h9gqu64wkct0ylvfnrpuzjyan2ukv6rd8yn55087k2x36kjgdhws6ps9yqdmhgtuv9f5tztxve9qn0qugzkla,0,0,14000000,407716233,0,0,0,0,0,0,0,0,0,0,407716233,407.716233
4e482050d44bcd36762ebd1705b7ced7ebcbb05c1ae29a0d9d55754e,addr1q98ysgzs639u6dnk9673wpdhemt7hjastsdw9xsdn42h2nkuqsgu5rlvrhspzztgkc5qvhqleqhjxww8whte5yh2gtxs0qxy43,0,0,75478224,2198121230,0,0,0,0,0,0,0,0,0,0,2198121230,2198.12123
4e6026268bce7d21af7b69ee0dfcda14c96a793657a546162b4f34ef,addr1q98xqf3x30886gd00d57ur0umg2vj6nexet623sk9d8nfmaqmhqpnj27gw0lll66w5fa6quwynjese6rc9x24wzjlvlsn5e844,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4e760b942fa58dbe8a2eb5b59963f4b4eb44214f10e1b2bd9a8ef75a,addr1q988vzu597jcm052966mtxtr7j6wk3ppfugwrv4an280wk3vp5z65ampajmev25aw24yljrce80jx0vnh0xkyjpkpr4snpa5q9,0,0,20000000,582451762,0,0,0,0,0,0,0,0,0,0,582451762,582.451762
4e9aa539329fa1992c37f2bb46559409b444dfd8071f612d4b1ad141,addr1q98f4ffex206rxfvxletk3j4jsymg3xlmqr37cfdfvddzswz4uka2eg04aakhrhq3z4fkgdcyler4kxjccl2rd3jjzjstztkvd,300075,138901799077,0,0,0,0,0,0,0,0,0,0,0,0,138901799077,138901.799077
4e9fe178303c006f2152ee99ee7e2ca39d9968f45bd6c3ee8e49ce39,addr1q98flctcxq7qqmep2thfnmn79j3emxtg73dadslw3eyuuwgqtnxg9v52uz5thsnaxtaqjcwkyh48w65n0gqk932u9n4s3km8cu,99022,45836320747,0,0,0,0,0,0,0,0,0,0,0,0,45836320747,45836.320747
4ea3a9915c133a1e18b94793408256b4a9a67cdfe7ecdd5cb8e47463,addr1q98282v3tsfn58sch9rexsyz2662nfnumln7eh2uhrj8gcask3h3erag7crvg36n35jl8lg0aeasuyt7k3xh8g5zsr6qelvwl2,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
4eab204696e2a137659b5fe6add2bf8b0c85b7b2e3d2d09ada166249,addr1q982kgzxjm32zdm9nd07dtwjh79sepdhkt3a95y6mgtxyjdl7qr0pxagl9us4wgwxdr960zd469hxkq0qqlcg53e5hns2qw7sh,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4ead71b54b9554f232a7a369d2f39c306a1464737729ab0b17e0e44b,addr1q9826ud4fw24fu3j573kn5hnnscx59rywdmjn2ctzlswgj7e5chnyrlv3rhf98hf2dt3cxuna6vslytc6ljgtrd8ypaqgv0q2g,0,0,5000000,145612940,0,0,0,0,0,0,0,0,0,0,145612940,145.61294
4eb1015e5dc353e222b777a37cc988d14cb00ad2260522615705ed90,addr1q98tzq27thp48c3zkam6xlxf3rg5evq26gnq2gnp2uz7myrvrff6s3qwy35epq5w4a2ny9rrf85mqle3nz9tm0dum48sgpw8nt,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4eb440bfdb5caa9f7cc92c31035145fc69207302c070efdbb5e9e678,addr1q98tgs9lmdw248mueykrzq63gh7xjgrnqtq8pm7mkh57v796x4n403q9ny08ygusepgjwnm5lzl67neantgh7fappfgquasusf,231759,107278987094,0,0,0,0,0,0,0,0,0,0,0,0,107278987094,107278.987094
4ec43d9d3255c7b3d975892ba604651616b4cc1efda17d3e05fa291a,addr1q98vg0vaxf2u0v7ewkyjhfsyv5tpddxvrm76zlf7qhazjxsj3pa7zrzkddulv6hdxg3rt5at5c8247xecece969anp9ql8legk,0,0,29000000,844555055,0,0,0,0,0,0,0,0,0,0,844555055,844.555055
4ec8ba99856f8b0a05000fb84c1c0b838101b145c23433e6481c6f06,addr1q98v3w5es4hckzs9qq8msnqupwpczqd3ghprgvlxfqwx7p3wjrs8nq80w0j7n74gqda4zu2qrsz0w4jpcjhjde6jclus40udul,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
4eca49c940d32190ed19e93e2cc943417f0d352eaf0bacece5bea36f,addr1q98v5jwfgrfjry8dr85nutxfgdqh7rf496hsht8vukl2xm79jn3g2pqfsrf0pq85qaqf5uhl2hp2lrc5hu3mqd0cqzeq9fqwzx,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4ed320a84c408fc515166c1d320f28e357d1322a6040eaf44b1f9b1b,addr1q98dxg9gf3qgl3g4zekp6vs09r3405fj9fsyp6h5fv0ekxuvaptamh79v0tahgz4atf4cppyanmhu32knzcvlsueym7s46lhmv,0,0,11000000,320348469,0,0,0,0,0,0,0,0,0,0,320348469,320.348469
4ede834d238840a6ba0355551e35bfb0360033bba1fefb4f1b426ac0,addr1q98daq6dywyypf46qd242834h7crvqpnhwsla760rdpx4srvgvef7cpp0ks6ljrgwl685lkc4tzsjxxcaxh35lacfjhspxr28s,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4ee40eed1981fede3662e8708d714c75f9db4b02d2b03c493d90983a,addr1q98wgrhdrxqlah3kvt58prt3f36lnk6tqtftq0zf8kgfswjwj7az9w97as87yntx4zuadhk96vwx38cvpwwsgcz0erlsgtl3ca,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4eeaf7dae42dbd08cbf6bb83ea7b62ec9658d688d8abbd37bbda6a5e,addr1q98w4a76uskm6zxt76ac86nmvtkfvkxk3rv2h0fhh0dx5h5quu4cqs60hgx0t994eshw646aju2fjchdyyv75yepe9fq0vrej7,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4eec422c2c60b338d80b2e669d6045bd5de5c728ec052bc967619746,addr1q98wcs3v93stxwxcpvhxd8tqgk74mew89rkq227fvasew3h8facxy0tld25vkqkuzydzr03xvtrsdr4kj7g2ethsjyfqt5snqc,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4f07c45930f7886f996c0dfc1633d17352fd71b6e1ff5c8ddfe0b2fd,addr1q98s03zexrmcsmuedsxlc93n69e49lt3kmsl7hydmlst9lw5m3kp9j3svcnu74r8d0ukunkaffsemjm43vv4k7cp03fq07mphg,658479,304803524967,0,0,0,0,0,0,0,0,0,0,0,0,304803524967,304803.524967
4f15b2b9c2e4808e4993d57ef88ab139d23e2549087cdf580cd0283c,addr1q983tv4ectjgprjfj02ha7y2kyuay039fyy8eh6cpngzs08ef3hj3ex3685dmzzu8fx088kyw7gr44aneaqxygplg69seqaypv,0,0,6000000,174735528,0,0,0,0,0,0,0,0,0,0,174735528,174.735528
4f171316f85337c04ce223a80e47cf8698d1b04fc7cdbaba174a7b5c,addr1q983wycklpfn0szvug36srj8e7rf35dsflrumw46za98khx4v3gx2kmzpdc6lmqkldfnaxn0fkrh595k05la9k4gjmdsxfvswj,14,6480463,0,0,0,0,0,0,0,0,0,0,0,0,6480463,6.480463
4f1a3135cfd0d3161a3a9ae9321a9ccdbee54dff523d7421526e3138,addr1q9835vf4elgdx9s682dwjvs6nnxmae2dlafr6app2fhrzwya3pe7yq4zvuxl392xhlxwnguglr6wmq7g0p07xvzsz99qd2c3mx,0,0,3400985268,99045493204,1,69270603415,1,35294203252,1,112299737620,0,0,0,0,315910037491,315910.037491
4f48f138d1cd78131ba5a3008d1b1da4c99e32c59cf1a538f7c38035,addr1q9853ufc68xhsycm5k3sprgmrkjvn83jckw0rffc7lpcqdv07rjs2nerlx8wn4ep3phez9947n8k8hjm6j5r8u2xw84sqtm7dy,0,0,7000000,203858116,0,0,0,0,0,0,0,0,0,0,203858116,203.858116
4f56a742eca5a7190a0b9f93e1a51565d6bf4ac943421ef382a30ca4,addr1q984df6zajj6wxg2pw0e8cd9z4jad062e9p5y8hns23sefpgzmm28l3hxz84vzsnarqwaljuec05ha3q8mxukhzt0stq6dy66c,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
4f59efe09348486776215ae62987676650f4447fa4fbfa833eb9775b,addr1q984nmlqjdyysemky9dwv2v8van9pazy07j0h75r86uhwkmdx4luzl2kfxkjrl4dmg4tja0xzuz9uvntec0qm20yp6wqz3hyvw,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
4f5fc7597f264b8d6189c8bbfafb9aa6c2d986b843aba34c8b1c734a,addr1q984l36e0unyhrtp38yth7hmn2nv9kvxhpp6hg6v3vw8xj4e9lr9305j9hesxmsnez7kk6acvsvrvfhjkcql7esfw34s5y8ftd,0,0,52000000,1514374582,0,0,0,0,0,0,0,0,0,0,1514374582,1514.374582
4f629655836f189fdeb087df361bec1b6e469c7e9d036fa1a69feb5a,addr1q98k99j4sdh33877kzra7dsmasdku35u06wsxmap5607kk5fnwk9qgj7aqen82wu28ca7nmyapalufkvkwyufkfsn6ws2pr8eu,29448,13631192799,0,0,0,0,0,0,0,0,0,0,0,0,13631192799,13631.192799
4f807b769ea251563a72b365c61800ed3106d10f422ce303ce4cd1da,addr1q98cq7mkn639z436w2ekt3scqrknzpk3papzeccreexdrk3ckkat43ep97uw7ze77c8cfm5006ajrnlnp4cft3u9t3hqchm4ed,250,115722568,2000000,58245176,0,0,0,0,0,0,0,0,0,0,173967744,173.967744
4f8a14fe46db1ac93df76fbc71023bd4b7ab22855c88d7777005af8d,addr1q98c5987gmd34jfa7ahmcugz802t02ezs4wg34mhwqz6lr24g3m7tpec8jrh5jxj4j5ne20jku8rev5ckpl4z7kpuwlsjtu6e9,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
4f8dda63853c61a8aff1ab123567999f106e8a21823d5620b0637b7e,addr1q98cmknrs57xr2907x43ydt8nx03qm52yxpr643qkp3hkl5pfs56d03j28u9uaujy0y2748tvl9hwm9tu2l8p0wempxsj8z07f,0,0,12000000,349471057,0,0,0,0,0,0,0,0,0,0,349471057,349.471057
4fa1c3cb9d7e24fbe9f20064f742220f88a72087e33efbdfbb3976a9,addr1q986rs7tn4lzf7lf7gqxfa6zyg8c3feqsl3na77lhvuhd22mggguad6gavnw736q4dr0k3rzrzur4ds0zqfvl48zuv5q8zf8gf,0,0,16000000,465961410,0,0,0,0,0,0,0,0,0,0,465961410,465.96141
4fa49ce8dd5c9daf0ca770805cc31570a4e260d0da3d6dbc581e2bbc,addr1q986f88gm4wfmtcv5acgqhxrz4c2fcnq6rdr6mdutq0zh0yyh860wenn635294qefy98mds30epupupqsnr8h7sfuk7qqjz8ps,1,462890,0,0,0,0,0,0,0,0,0,0,0,0,462890,0.46289
4fa891f4aaff531436a0edcf6caeb979aae20e122226a7cdacb8de24,addr1q9863y054tl4x9pk5rku7m9wh9u64cswzg3zdf7d4judufqjslur9kqaq57zyjx79zxse9q5psm3v928kcf8qdegdhmsrj78kr,16539,7655742247,0,0,0,0,0,0,0,0,0,0,0,0,7655742247,7655.742247
4fc94852c068da3260349cfff8295aa71d7c4a321f2a37e5160def9b,addr1q98ujjzjcp5d5vnqxjw0l7pft2n36lz2xg0j5dl9zcx7lxlrs3zy09653tmdkj3utx32cpyykgw3l6ez3glnlmkgt3ssvggdza,0,0,373000000,10862725373,0,0,0,0,0,0,0,0,0,0,10862725373,10862.725373
4fcf58d8b91e172509bb5ab9ffac4b6aa398ddd3100ffbc865b6772c,addr1q98u7kxchy0pwfgfhddtnlavfd428xxa6vgql77gvkm8wtrc36a85tntv0esltnmr5jgldxzhm3hjekkwec4y673chjqchz6rd,30000,13886708230,0,0,0,0,0,0,0,0,0,0,0,0,13886708230,13886.70823
4fd61513e815a9121103f7fba3fd5e144528920a57ba8c6a6d2a8ecc,addr1q98av9gnaq26jys3q0mlhglatc2y22yjpftm4rr2d54ganxnsep3s8ad8cuuzxlgrgl6a5ggnqesnkvcaqwq7feqd4gqshq8pq,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
4fdbab4fb60c61de89f01c0c2bb85d003e97861d0503bf78c53f0fc3,addr1q98ah260kcxxrh5f7qwqc2act5qra9uxr5zs80mcc5lslscl46qtmfmgkpkqd9d3an58r742c0t7xwut600ax7dfj49qe5y709,41666,19286786171,0,0,0,0,0,0,0,0,0,0,0,0,19286786171,19286.786171
4fdbac87b2881b5f62c374cb6a69e737478f25f2683f146581ebb2c0,addr1q98ahty8k2ypkhmzcd6vk6nfuum50re97f5r79r9s84m9srfn635ejcd0n0lzqg7lhhvskv87rf8w3cl7aslzy4j7eesyxlsn0,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
4fdee464228cb033f4b6816c041cf8bff05b687ff9b36e119ba028b0,addr1q98aaeryy2xtqvl5k6qkcpqulzllqkmg0lumxms3nwsz3vykyle98jxnu0uzjytk9raxuhx3482u25ymuh7sl4l0n0hsjvmqq4,68,31476538,103999922,3028746894,0,0,0,0,0,0,0,0,0,0,3060223432,3060.223432
4fe1738bde627e3cfac981dad45c09463606ac910ff027e11a203173,addr1q987zuutme38u086exqa44zup9rrvp4vjy8lqflprgsrzuaust5tv5g9enak498xaxdjq2xxrlw5vnn6akh8u3f0f3vsap7x9f,0,0,31160462,907473300,0,0,0,0,0,0,0,0,0,0,907473300,907.4733
